,hex9,cnt
247,892a100157bffff,36
248,892a10015c3ffff,2
249,892a10015c7ffff,1
250,892a10015cbffff,24
251,892a10015cfffff,39
252,892a10015dbffff,27
253,892a1001613ffff,5
254,892a100161bffff,3
255,892a1001637ffff,166
256,892a1001667ffff,418
257,892a1001683ffff,19
258,892a1001687ffff,35
259,892a100168bffff,62
260,892a100168fffff,14
261,892a1001693ffff,34
262,892a100169bffff,8
263,892a10016a3ffff,400
264,892a10016a7ffff,305
265,892a10016afffff,486
266,892a10016b3ffff,516
267,892a10016b7ffff,355
268,892a10016c7ffff,38
269,892a10016cfffff,1
270,892a100180bffff,1
271,892a1001813ffff,2
272,892a1001843ffff,26
273,892a1001847ffff,29
274,892a100184bffff,27
275,892a100184fffff,118
276,892a1001853ffff,28
277,892a1001857ffff,16
278,892a100185bffff,41
279,892a1001863ffff,23
280,892a1001867ffff,3
281,892a100186bffff,7
282,892a100186fffff,2
283,892a1001873ffff,3
284,892a1001877ffff,10
285,892a100187bffff,6
286,892a1001893ffff,10
287,892a10018a7ffff,22
288,892a10018cbffff,30
289,892a10018cfffff,9
290,892a10018dbffff,1
291,892a1001927ffff,2
292,892a100192bffff,2
293,892a10019d3ffff,30
294,892a1001a0bffff,25
295,892a1001a13ffff,32
296,892a1001a17ffff,53
297,892a1001a1bffff,20
298,892a1001a33ffff,64
299,892a1001a43ffff,241
300,892a1001a47ffff,18
301,892a1001a4bffff,20
302,892a1001a4fffff,55
303,892a1001a53ffff,997
304,892a1001a57ffff,27
305,892a1001a6bffff,3
306,892a1001a83ffff,80
307,892a1001a87ffff,77
308,892a1001a8bffff,6
309,892a1001a8fffff,7
310,892a1001a93ffff,18
311,892a1001a9bffff,9
312,892a1001aa3ffff,51
313,892a1001aa7ffff,80
314,892a1001aabffff,60
315,892a1001aafffff,50
316,892a1001ab3ffff,4
317,892a1001ab7ffff,46
318,892a1001abbffff,72
319,892a1001ac3ffff,600
320,892a1001ac7ffff,36
321,892a1001acbffff,972
322,892a1001acfffff,192
323,892a1001ad3ffff,152
324,892a1001ad7ffff,48
325,892a1001adbffff,1092
326,892a1001b13ffff,3
327,892a1001b27ffff,4
328,892a1001b37ffff,12
329,892a1001b8bffff,6
330,892a1001b9bffff,2
331,892a1001bafffff,1
332,892a1001bc3ffff,13
333,892a1001bc7ffff,27
334,892a1001bd3ffff,44
335,892a1001bd7ffff,93
336,892a1001bdbffff,28
337,892a1001c03ffff,1
338,892a1001c0bffff,6
339,892a1001c0fffff,15
340,892a1001c13ffff,15
341,892a1001c17ffff,3
342,892a1001c1bffff,55
343,892a1001c23ffff,11
344,892a1001c27ffff,11
345,892a1001c2bffff,7
346,892a1001c2fffff,13
347,892a1001c33ffff,24
348,892a1001c37ffff,24
