,hex9,cnt
361,892a1001b8bffff,1
362,892a1001b9bffff,2
363,892a1001bafffff,1
364,892a1001bc3ffff,30
365,892a1001bc7ffff,12
366,892a1001bcfffff,2
367,892a1001bd3ffff,129
368,892a1001bd7ffff,154
369,892a1001bdbffff,38
370,892a1001c03ffff,5
371,892a1001c07ffff,8
372,892a1001c0bffff,15
373,892a1001c0fffff,48
374,892a1001c13ffff,13
375,892a1001c17ffff,9
376,892a1001c1bffff,75
377,892a1001c23ffff,9
378,892a1001c27ffff,9
379,892a1001c2bffff,21
380,892a1001c2fffff,21
381,892a1001c33ffff,24
382,892a1001c37ffff,16
383,892a1001c3bffff,22
384,892a1001c43ffff,88
385,892a1001c47ffff,92
386,892a1001c4bffff,18
387,892a1001c4fffff,87
388,892a1001c53ffff,221
389,892a1001c57ffff,31
390,892a1001c67ffff,14
391,892a1001c73ffff,20
392,892a1001c77ffff,12
393,892a1001c7bffff,34
394,892a1001c83ffff,32
395,892a1001c8bffff,2
396,892a1001c8fffff,4
397,892a1001c93ffff,2
398,892a1001c97ffff,1
399,892a1001c9bffff,11
400,892a1001ca3ffff,2
401,892a1001cabffff,26
402,892a1001cafffff,6
403,892a1001cc3ffff,1184
404,892a1001cc7ffff,104
405,892a1001ccbffff,336
406,892a1001ccfffff,124
407,892a1001cd3ffff,1
408,892a1001cd7ffff,8
409,892a1001cdbffff,419
410,892a1001d03ffff,7
411,892a1001d07ffff,2
412,892a1001d0bffff,18
413,892a1001d0fffff,16
414,892a1001d13ffff,3
415,892a1001d17ffff,123
416,892a1001d27ffff,1
417,892a1001d33ffff,2
418,892a1001d3bffff,8
419,892a1001d43ffff,23
420,892a1001d47ffff,6
421,892a1001d4bffff,1
422,892a1001d4fffff,9
423,892a1001d53ffff,20
424,892a1001d57ffff,118
425,892a1001d5bffff,64
426,892a1001d63ffff,17
427,892a1001d6bffff,26
428,892a1001d6fffff,3
429,892a1001d73ffff,31
430,892a1001d77ffff,14
431,892a1001d7bffff,51
432,892a1001dafffff,6
433,892a1001dcbffff,11
434,892a1001dcfffff,14
435,892a1001ddbffff,20
436,892a1001e03ffff,62
437,892a1001e07ffff,560
438,892a1001e0bffff,248
439,892a1001e0fffff,160
440,892a1001e13ffff,107
441,892a1001e17ffff,108
442,892a1001e1bffff,321
443,892a1001e23ffff,155
444,892a1001e27ffff,241
445,892a1001e2bffff,432
446,892a1001e2fffff,125
447,892a1001e33ffff,254
448,892a1001e37ffff,1247
449,892a1001e3bffff,515
450,892a1001e43ffff,414
451,892a1001e47ffff,1147
452,892a1001e4bffff,334
453,892a1001e4fffff,1026
454,892a1001e53ffff,364
455,892a1001e57ffff,287
456,892a1001e5bffff,564
457,892a1001e63ffff,242
458,892a1001e67ffff,260
459,892a1001e6bffff,887
460,892a1001e6fffff,681
461,892a1001e73ffff,285
462,892a1001e77ffff,162
463,892a1001e7bffff,434
464,892a1001e83ffff,121
465,892a1001e87ffff,318
466,892a1001e8bffff,423
467,892a1001e8fffff,479
468,892a1001e93ffff,162
469,892a1001e97ffff,76
470,892a1001e9bffff,17
471,892a1001ea3ffff,27
472,892a1001eabffff,211
473,892a1001eafffff,257
474,892a1001eb3ffff,13
475,892a1001eb7ffff,1
476,892a1001ebbffff,741
477,892a1001ec3ffff,102
478,892a1001ec7ffff,40
479,892a1001ecbffff,205
480,892a1001ecfffff,21
481,892a1001ed3ffff,99
482,892a1001ed7ffff,109
483,892a1001edbffff,47
484,892a1003367ffff,11
485,892a100420bffff,2
486,892a100421bffff,3
487,892a1004243ffff,8
488,892a1004247ffff,33
489,892a1004253ffff,10
490,892a1004257ffff,4
491,892a1004273ffff,12
492,892a10042c3ffff,15
493,892a10042cbffff,7
494,892a10042cfffff,3
495,892a10042d3ffff,5
496,892a10042dbffff,2
497,892a100466bffff,8
498,892a1005007ffff,10
499,892a100500bffff,23
500,892a100500fffff,29
501,892a100501bffff,2
502,892a1005027ffff,42
503,892a100502fffff,3
504,892a1005043ffff,1
505,892a1005047ffff,4
506,892a100504bffff,1
507,892a100504fffff,8
508,892a1005057ffff,12
509,892a100505bffff,2
510,892a1005063ffff,1
511,892a1005067ffff,1
512,892a100506bffff,16
513,892a100506fffff,40
514,892a1005073ffff,9
515,892a100507bffff,5
516,892a1005083ffff,3
517,892a1005087ffff,20
518,892a1005093ffff,1
519,892a1005097ffff,2
520,892a10050b7ffff,1
521,892a10050c7ffff,1
522,892a10050cbffff,2
523,892a10050cfffff,2
524,892a1005103ffff,10
525,892a1005107ffff,13
526,892a100510bffff,41
527,892a100510fffff,11
528,892a1005117ffff,7
529,892a100511bffff,9
530,892a1005123ffff,15
531,892a100512bffff,68
532,892a100512fffff,90
533,892a1005133ffff,26
534,892a100513bffff,14
535,892a1005143ffff,4
536,892a1005147ffff,6
537,892a100514fffff,12
538,892a1005157ffff,8
539,892a100515bffff,12
540,892a1005163ffff,8
541,892a1005167ffff,57
542,892a100516bffff,6
543,892a100516fffff,1
544,892a1005173ffff,56
545,892a1005177ffff,2
546,892a100517bffff,8
547,892a1005183ffff,17
548,892a100518fffff,5
549,892a10051a3ffff,1
550,892a10051abffff,12
551,892a10051afffff,6
552,892a10051b3ffff,3
553,892a10051b7ffff,3
554,892a10051bbffff,2
555,892a10051c3ffff,9
556,892a10051c7ffff,1
557,892a1005207ffff,3
558,892a100520bffff,1
559,892a100520fffff,2
560,892a1005213ffff,4
561,892a100521bffff,1
562,892a1005223ffff,25
563,892a1005227ffff,9
564,892a100522bffff,7
565,892a100522fffff,36
566,892a100523bffff,27
567,892a1005243ffff,2
568,892a1005253ffff,5
569,892a1005257ffff,2
570,892a100525bffff,20
571,892a1005263ffff,1
572,892a1005267ffff,19
573,892a100526fffff,11
574,892a1005277ffff,7
575,892a1005283ffff,1
576,892a100528bffff,12
577,892a100528fffff,1
578,892a1005293ffff,4
579,892a10052abffff,2
580,892a10052bbffff,47
581,892a10052c3ffff,5
582,892a10052c7ffff,3
583,892a10052cfffff,2
584,892a10052d3ffff,8
585,892a10052d7ffff,4
586,892a10052dbffff,21
587,892a1005307ffff,23
588,892a1005323ffff,28
589,892a1005327ffff,5
590,892a100532bffff,2
591,892a100532fffff,32
592,892a1005333ffff,369
593,892a1005337ffff,40
594,892a100533bffff,126
