,hex9,cnt
378,892a1001b8bffff,13
379,892a1001b9bffff,1
380,892a1001bafffff,1
381,892a1001bc3ffff,68
382,892a1001bc7ffff,8
383,892a1001bcfffff,2
384,892a1001bd3ffff,69
385,892a1001bd7ffff,91
386,892a1001bdbffff,75
387,892a1001c03ffff,12
388,892a1001c07ffff,3
389,892a1001c0bffff,25
390,892a1001c0fffff,57
391,892a1001c13ffff,46
392,892a1001c17ffff,4
393,892a1001c1bffff,20
394,892a1001c23ffff,17
395,892a1001c27ffff,20
396,892a1001c2bffff,26
397,892a1001c2fffff,28
398,892a1001c33ffff,20
399,892a1001c37ffff,17
400,892a1001c3bffff,32
401,892a1001c43ffff,510
402,892a1001c47ffff,171
403,892a1001c4bffff,15
404,892a1001c4fffff,54
405,892a1001c53ffff,660
406,892a1001c57ffff,188
407,892a1001c5bffff,1
408,892a1001c67ffff,27
409,892a1001c73ffff,22
410,892a1001c77ffff,4
411,892a1001c7bffff,62
412,892a1001c83ffff,16
413,892a1001c8bffff,29
414,892a1001c8fffff,3
415,892a1001c93ffff,1
416,892a1001c97ffff,3
417,892a1001c9bffff,21
418,892a1001ca3ffff,27
419,892a1001cabffff,26
420,892a1001cafffff,30
421,892a1001cbbffff,1
422,892a1001cc3ffff,1268
423,892a1001cc7ffff,80
424,892a1001ccbffff,161
425,892a1001ccfffff,287
426,892a1001cd7ffff,4
427,892a1001cdbffff,813
428,892a1001d03ffff,2
429,892a1001d07ffff,18
430,892a1001d0bffff,1
431,892a1001d0fffff,21
432,892a1001d13ffff,4
433,892a1001d17ffff,355
434,892a1001d23ffff,1
435,892a1001d27ffff,10
436,892a1001d3bffff,4
437,892a1001d43ffff,15
438,892a1001d47ffff,23
439,892a1001d4fffff,5
440,892a1001d53ffff,37
441,892a1001d57ffff,38
442,892a1001d5bffff,60
443,892a1001d63ffff,9
444,892a1001d6bffff,41
445,892a1001d6fffff,4
446,892a1001d73ffff,54
447,892a1001d77ffff,12
448,892a1001d7bffff,90
449,892a1001dabffff,8
450,892a1001dafffff,13
451,892a1001dc3ffff,1
452,892a1001dcbffff,3
453,892a1001dcfffff,4
454,892a1001ddbffff,12
455,892a1001e03ffff,354
456,892a1001e07ffff,1405
457,892a1001e0bffff,791
458,892a1001e0fffff,406
459,892a1001e13ffff,381
460,892a1001e17ffff,221
461,892a1001e1bffff,4701
462,892a1001e23ffff,391
463,892a1001e27ffff,449
464,892a1001e2bffff,662
465,892a1001e2fffff,430
466,892a1001e33ffff,401
467,892a1001e37ffff,408
468,892a1001e3bffff,875
469,892a1001e43ffff,1159
470,892a1001e47ffff,1560
471,892a1001e4bffff,454
472,892a1001e4fffff,797
473,892a1001e53ffff,451
474,892a1001e57ffff,471
475,892a1001e5bffff,565
476,892a1001e63ffff,347
477,892a1001e67ffff,410
478,892a1001e6bffff,1578
479,892a1001e6fffff,485
480,892a1001e73ffff,995
481,892a1001e77ffff,203
482,892a1001e7bffff,634
483,892a1001e83ffff,193
484,892a1001e87ffff,479
485,892a1001e8bffff,255
486,892a1001e8fffff,333
487,892a1001e93ffff,151
488,892a1001e97ffff,49
489,892a1001e9bffff,44
490,892a1001ea3ffff,60
491,892a1001eabffff,114
492,892a1001eafffff,186
493,892a1001eb3ffff,13
494,892a1001ebbffff,846
495,892a1001ec3ffff,187
496,892a1001ec7ffff,103
497,892a1001ecbffff,240
498,892a1001ecfffff,36
499,892a1001ed3ffff,251
