,hex9,cnt
246,892a10013c7ffff,48
247,892a10013d3ffff,25
248,892a10013d7ffff,49
249,892a1001403ffff,11
250,892a1001407ffff,16
251,892a100140bffff,12
252,892a100140fffff,62
253,892a1001413ffff,8
254,892a1001417ffff,36
255,892a100141bffff,52
256,892a1001423ffff,34
257,892a1001427ffff,10
258,892a100142bffff,76
259,892a100142fffff,16
260,892a1001433ffff,6
261,892a1001437ffff,4
262,892a100143bffff,18
263,892a1001443ffff,87
264,892a1001447ffff,12
265,892a100144bffff,90
266,892a100144fffff,47
267,892a1001453ffff,26
268,892a1001457ffff,39
269,892a100145bffff,79
270,892a1001463ffff,13
271,892a1001467ffff,31
272,892a100146bffff,28
273,892a100146fffff,36
274,892a1001473ffff,8
275,892a1001477ffff,12
276,892a100147bffff,31
277,892a100148bffff,1
278,892a10014a3ffff,9
279,892a10014a7ffff,34
280,892a10014abffff,22
281,892a10014afffff,27
282,892a10014c3ffff,23
283,892a10014c7ffff,17
284,892a10014cbffff,5
285,892a10014cfffff,17
286,892a10014d3ffff,9
287,892a10014d7ffff,5
288,892a10014dbffff,54
289,892a1001503ffff,21
290,892a1001507ffff,19
291,892a100150bffff,8
292,892a100150fffff,1
293,892a1001513ffff,8
294,892a100151bffff,30
295,892a1001527ffff,3
296,892a1001533ffff,4
297,892a100153bffff,11
298,892a1001543ffff,16
299,892a1001547ffff,10
300,892a100154bffff,37
301,892a100154fffff,14
302,892a1001553ffff,29
303,892a1001557ffff,3
304,892a100155bffff,9
305,892a1001563ffff,27
306,892a1001567ffff,24
307,892a100156bffff,9
308,892a100156fffff,7
309,892a1001573ffff,11
310,892a1001577ffff,1
311,892a100157bffff,13
312,892a100158bffff,4
313,892a10015c3ffff,2
314,892a10015c7ffff,16
315,892a10015cbffff,34
316,892a10015cfffff,13
317,892a10015d3ffff,16
318,892a10015dbffff,20
319,892a1001613ffff,3
320,892a100161bffff,21
321,892a1001627ffff,5
322,892a100162fffff,1
323,892a1001637ffff,31
324,892a1001643ffff,1
325,892a1001657ffff,5
326,892a100165bffff,2
327,892a1001667ffff,235
328,892a1001677ffff,2
329,892a1001683ffff,11
330,892a1001687ffff,14
331,892a100168bffff,38
332,892a100168fffff,17
333,892a1001693ffff,1
334,892a1001697ffff,1
335,892a100169bffff,12
336,892a10016a3ffff,185
337,892a10016a7ffff,65
338,892a10016afffff,86
339,892a10016b3ffff,62
340,892a10016b7ffff,100
341,892a10016c7ffff,5
342,892a10016cfffff,1
343,892a10016d7ffff,8
344,892a1001807ffff,95
345,892a100180bffff,17
346,892a100180fffff,1
347,892a1001813ffff,6
348,892a1001817ffff,4
349,892a100181bffff,4
350,892a1001837ffff,30
351,892a1001843ffff,146
352,892a1001847ffff,39
353,892a100184bffff,28
354,892a100184fffff,73
355,892a1001853ffff,54
356,892a1001857ffff,14
357,892a100185bffff,46
358,892a1001863ffff,11
359,892a1001867ffff,11
360,892a100186bffff,1
361,892a100186fffff,5
362,892a1001873ffff,13
363,892a1001877ffff,6
364,892a100187bffff,35
365,892a1001887ffff,5
366,892a100188bffff,1
367,892a1001893ffff,3
368,892a1001897ffff,2
369,892a100189bffff,1
370,892a10018a3ffff,2
371,892a10018a7ffff,24
372,892a10018b3ffff,3
373,892a10018b7ffff,9
374,892a10018c3ffff,2
375,892a10018c7ffff,1
376,892a10018cbffff,30
377,892a10018cfffff,12
378,892a10018d7ffff,5
379,892a10018dbffff,8
380,892a1001907ffff,2
381,892a1001923ffff,47
382,892a1001927ffff,10
383,892a100192fffff,1
384,892a1001933ffff,6
385,892a1001937ffff,7
386,892a100193bffff,46
387,892a1001957ffff,2
