,hex9,cnt
662,892a1005003ffff,66
663,892a1005007ffff,53
664,892a100500bffff,52
665,892a100500fffff,44
666,892a1005013ffff,102
667,892a1005017ffff,8
668,892a100501bffff,49
669,892a1005023ffff,17
670,892a1005027ffff,115
671,892a100502bffff,45
672,892a100502fffff,96
673,892a1005033ffff,7
674,892a100503bffff,6
675,892a1005043ffff,129
676,892a1005047ffff,104
677,892a100504bffff,166
678,892a100504fffff,90
679,892a1005053ffff,18
680,892a1005057ffff,108
681,892a100505bffff,157
682,892a1005063ffff,72
683,892a1005067ffff,80
684,892a100506bffff,73
685,892a100506fffff,67
686,892a1005073ffff,86
687,892a1005077ffff,85
688,892a100507bffff,81
689,892a1005083ffff,131
690,892a1005087ffff,67
691,892a100508bffff,20
692,892a100508fffff,67
693,892a1005093ffff,168
694,892a100509bffff,13
695,892a10050a7ffff,40
696,892a10050b3ffff,80
697,892a10050b7ffff,24
698,892a10050bbffff,27
699,892a10050c3ffff,43
700,892a10050c7ffff,74
701,892a10050cbffff,41
702,892a10050cfffff,37
703,892a10050d3ffff,2
704,892a10050d7ffff,5
705,892a10050dbffff,45
706,892a1005103ffff,65
707,892a1005107ffff,127
708,892a100510bffff,271
709,892a100510fffff,98
710,892a1005113ffff,23
711,892a1005117ffff,41
712,892a100511bffff,101
713,892a1005123ffff,158
714,892a1005127ffff,3
715,892a100512bffff,48
716,892a100512fffff,207
717,892a1005133ffff,87
718,892a1005137ffff,5
719,892a100513bffff,102
720,892a1005143ffff,72
721,892a1005147ffff,97
722,892a100514bffff,167
723,892a100514fffff,265
724,892a1005153ffff,15
725,892a1005157ffff,104
726,892a100515bffff,105
727,892a1005163ffff,80
728,892a1005167ffff,81
729,892a100516bffff,186
730,892a100516fffff,69
731,892a1005173ffff,108
732,892a1005177ffff,158
733,892a100517bffff,248
734,892a1005183ffff,68
735,892a1005187ffff,112
736,892a100518bffff,10
737,892a100518fffff,123
738,892a1005193ffff,55
739,892a1005197ffff,55
740,892a100519bffff,49
741,892a10051a3ffff,138
742,892a10051a7ffff,46
743,892a10051abffff,72
744,892a10051afffff,139
745,892a10051b3ffff,78
746,892a10051b7ffff,126
747,892a10051bbffff,65
748,892a10051c3ffff,136
749,892a10051c7ffff,13
750,892a10051cbffff,92
751,892a10051cfffff,54
752,892a10051d3ffff,49
753,892a1005203ffff,106
754,892a1005207ffff,127
755,892a100520bffff,116
756,892a100520fffff,79
757,892a1005213ffff,144
758,892a1005217ffff,51
759,892a100521bffff,62
760,892a1005223ffff,45
761,892a1005227ffff,123
762,892a100522bffff,88
763,892a100522fffff,36
764,892a1005233ffff,36
765,892a1005237ffff,1
766,892a100523bffff,71
767,892a1005243ffff,103
768,892a1005247ffff,86
769,892a100524bffff,90
770,892a100524fffff,89
771,892a1005253ffff,127
772,892a1005257ffff,80
773,892a100525bffff,157
774,892a1005263ffff,90
775,892a1005267ffff,83
776,892a100526bffff,128
777,892a100526fffff,85
778,892a1005273ffff,87
779,892a1005277ffff,77
780,892a100527bffff,168
781,892a1005283ffff,84
782,892a1005287ffff,111
783,892a100528bffff,128
784,892a100528fffff,142
785,892a1005293ffff,219
786,892a1005297ffff,205
787,892a100529bffff,74
788,892a10052a3ffff,93
789,892a10052a7ffff,31
790,892a10052abffff,45
791,892a10052b3ffff,79
792,892a10052b7ffff,80
793,892a10052bbffff,116
794,892a10052c3ffff,80
795,892a10052c7ffff,149
796,892a10052cbffff,87
797,892a10052cfffff,133
798,892a10052d3ffff,168
799,892a10052d7ffff,61
800,892a10052dbffff,201
801,892a1005303ffff,11
802,892a1005307ffff,20
803,892a100530bffff,1
804,892a100530fffff,96
805,892a1005313ffff,139
806,892a1005317ffff,58
807,892a100531bffff,153
808,892a1005323ffff,368
809,892a1005327ffff,249
810,892a100532bffff,27
811,892a100532fffff,262
812,892a1005333ffff,61
813,892a1005337ffff,113
814,892a100533bffff,132
815,892a1005343ffff,120
816,892a100534bffff,165
817,892a100534fffff,5
818,892a1005353ffff,4
819,892a1005357ffff,139
820,892a100535bffff,77
821,892a1005363ffff,74
822,892a1005367ffff,53
823,892a100536bffff,33
824,892a100536fffff,92
825,892a1005373ffff,2
826,892a1005377ffff,128
827,892a1005383ffff,193
828,892a1005387ffff,59
829,892a100538bffff,138
830,892a100538fffff,77
831,892a1005393ffff,45
832,892a1005397ffff,91
833,892a100539bffff,135
834,892a10053a3ffff,240
835,892a10053a7ffff,47
836,892a10053abffff,31
837,892a10053afffff,211
838,892a10053b3ffff,30
839,892a10053b7ffff,193
840,892a10053bbffff,84
841,892a10053c3ffff,15
842,892a10053c7ffff,119
843,892a10053cbffff,88
844,892a10053d3ffff,129
845,892a10053d7ffff,43
846,892a10053dbffff,15
847,892a1005403ffff,43
848,892a1005407ffff,101
849,892a100540bffff,195
850,892a100540fffff,84
851,892a1005413ffff,116
852,892a1005417ffff,131
853,892a100541bffff,209
854,892a1005423ffff,75
855,892a1005427ffff,166
856,892a100542bffff,48
857,892a100542fffff,44
858,892a1005433ffff,101
859,892a1005437ffff,42
860,892a100543bffff,93
861,892a1005443ffff,111
862,892a1005447ffff,122
863,892a100544bffff,205
864,892a100544fffff,128
865,892a1005453ffff,96
866,892a1005457ffff,187
867,892a100545bffff,230
868,892a1005463ffff,89
869,892a1005467ffff,91
870,892a100546bffff,3
871,892a100546fffff,13
872,892a1005473ffff,57
873,892a1005477ffff,90
874,892a100547bffff,126
875,892a100548fffff,17
876,892a10054a3ffff,156
877,892a10054a7ffff,62
878,892a10054abffff,61
879,892a10054afffff,72
880,892a10054bbffff,37
881,892a10054c3ffff,31
882,892a10054c7ffff,80
883,892a10054cbffff,66
884,892a10054cfffff,75
885,892a1005503ffff,126
886,892a1005507ffff,56
887,892a100550bffff,4
888,892a100550fffff,101
889,892a1005513ffff,106
890,892a1005517ffff,60
891,892a100551bffff,153
892,892a1005523ffff,97
893,892a1005527ffff,75
894,892a100552bffff,36
895,892a100552fffff,31
896,892a1005533ffff,77
897,892a1005537ffff,38
898,892a100553bffff,183
899,892a1005543ffff,21
900,892a1005547ffff,22
901,892a100554fffff,46
902,892a1005553ffff,57
903,892a1005557ffff,20
904,892a100555bffff,9
905,892a1005563ffff,23
906,892a1005567ffff,130
907,892a100556fffff,32
908,892a1005577ffff,88
909,892a100557bffff,30
910,892a1005587ffff,57
911,892a100558bffff,53
912,892a100558fffff,11
913,892a1005597ffff,20
914,892a100559bffff,7
915,892a10055a3ffff,50
916,892a10055a7ffff,25
917,892a10055abffff,81
918,892a10055afffff,91
919,892a10055b3ffff,67
920,892a10055b7ffff,60
921,892a10055bbffff,133
922,892a10055c3ffff,80
923,892a10055c7ffff,92
924,892a10055cbffff,36
925,892a10055cfffff,101
926,892a10055d3ffff,42
927,892a10055d7ffff,12
928,892a10055dbffff,66
929,892a1005603ffff,128
930,892a1005607ffff,124
931,892a100560bffff,175
932,892a100560fffff,107
933,892a1005613ffff,113
934,892a1005617ffff,37
935,892a100561bffff,84
936,892a1005623ffff,103
937,892a1005627ffff,5
938,892a100562bffff,155
939,892a100562fffff,212
940,892a1005633ffff,157
941,892a1005637ffff,51
942,892a100563bffff,231
943,892a1005643ffff,173
944,892a1005647ffff,175
945,892a100564bffff,82
946,892a100564fffff,92
947,892a1005653ffff,96
948,892a1005657ffff,145
949,892a100565bffff,55
950,892a1005663ffff,84
951,892a1005667ffff,122
952,892a100566bffff,157
953,892a100566fffff,80
954,892a1005673ffff,234
955,892a1005677ffff,249
956,892a100567bffff,78
957,892a1005683ffff,5
958,892a1005687ffff,4
959,892a1005693ffff,188
960,892a1005697ffff,210
961,892a10056a3ffff,43
962,892a10056abffff,92
963,892a10056b3ffff,5
964,892a10056b7ffff,102
965,892a10056c7ffff,27
966,892a10056cbffff,20
967,892a10056cfffff,6
968,892a10056dbffff,10
969,892a1005803ffff,214
970,892a1005807ffff,113
971,892a100580bffff,85
972,892a100580fffff,182
973,892a1005813ffff,158
974,892a1005817ffff,85
975,892a100581bffff,115
976,892a1005823ffff,80
977,892a1005827ffff,117
978,892a100582bffff,123
979,892a100582fffff,61
980,892a1005833ffff,53
981,892a1005837ffff,6
982,892a100583bffff,107
983,892a1005843ffff,147
984,892a1005847ffff,131
985,892a100584bffff,221
986,892a100584fffff,278
987,892a1005853ffff,139
988,892a1005857ffff,231
989,892a100585bffff,126
990,892a1005863ffff,113
991,892a1005867ffff,15
992,892a100586bffff,10
