,hex9,cnt
246,892a1001363ffff,27
247,892a100136bffff,308
248,892a100136fffff,133
249,892a100137bffff,235
250,892a1001383ffff,99
251,892a1001387ffff,79
252,892a100138bffff,80
253,892a100138fffff,176
254,892a1001393ffff,101
255,892a1001397ffff,48
256,892a100139bffff,144
257,892a10013a3ffff,85
258,892a10013a7ffff,82
259,892a10013abffff,163
260,892a10013afffff,58
261,892a10013b3ffff,58
262,892a10013b7ffff,61
263,892a10013bbffff,233
264,892a10013c7ffff,11
265,892a10013d3ffff,15
266,892a10013d7ffff,60
267,892a1001403ffff,81
268,892a1001407ffff,119
269,892a100140bffff,85
270,892a100140fffff,139
271,892a1001413ffff,130
272,892a1001417ffff,143
273,892a100141bffff,132
274,892a1001423ffff,18
275,892a1001427ffff,74
276,892a100142bffff,138
277,892a100142fffff,23
278,892a1001433ffff,94
279,892a1001437ffff,29
280,892a100143bffff,107
281,892a1001443ffff,231
282,892a1001447ffff,56
283,892a100144bffff,151
284,892a100144fffff,167
285,892a1001453ffff,197
286,892a1001457ffff,105
287,892a100145bffff,154
288,892a1001463ffff,130
289,892a1001467ffff,167
290,892a100146bffff,161
291,892a100146fffff,98
292,892a1001473ffff,102
293,892a1001477ffff,58
294,892a100147bffff,133
295,892a100148bffff,4
296,892a10014a3ffff,73
297,892a10014a7ffff,101
298,892a10014abffff,129
299,892a10014afffff,160
300,892a10014b7ffff,20
301,892a10014bbffff,5
302,892a10014c3ffff,133
303,892a10014c7ffff,109
304,892a10014cbffff,74
305,892a10014cfffff,160
306,892a10014d3ffff,47
307,892a10014d7ffff,115
308,892a10014dbffff,177
309,892a1001503ffff,42
310,892a1001507ffff,25
311,892a100150bffff,14
312,892a100150fffff,21
313,892a1001513ffff,31
314,892a100151bffff,29
315,892a1001523ffff,3
316,892a1001527ffff,13
317,892a100152bffff,10
318,892a1001533ffff,2
319,892a1001537ffff,8
320,892a100153bffff,24
321,892a1001543ffff,108
322,892a1001547ffff,67
323,892a100154bffff,80
324,892a100154fffff,58
325,892a1001553ffff,34
326,892a1001557ffff,40
327,892a100155bffff,99
328,892a1001563ffff,102
329,892a1001567ffff,74
330,892a100156bffff,107
331,892a100156fffff,119
332,892a1001573ffff,30
333,892a1001577ffff,44
334,892a100157bffff,70
335,892a100158bffff,24
336,892a100159bffff,1
337,892a10015c3ffff,55
338,892a10015c7ffff,20
339,892a10015cbffff,60
340,892a10015cfffff,58
341,892a10015d3ffff,59
342,892a10015d7ffff,28
343,892a10015dbffff,94
344,892a1001613ffff,24
345,892a100161bffff,36
346,892a1001627ffff,12
347,892a100162fffff,4
348,892a1001633ffff,6
349,892a1001637ffff,63
350,892a1001643ffff,3
351,892a1001647ffff,2
352,892a1001657ffff,9
353,892a1001667ffff,183
354,892a1001677ffff,21
355,892a1001683ffff,62
356,892a1001687ffff,68
357,892a100168bffff,103
358,892a100168fffff,82
359,892a1001693ffff,58
360,892a1001697ffff,26
361,892a100169bffff,86
362,892a10016a3ffff,250
363,892a10016a7ffff,177
364,892a10016afffff,161
365,892a10016b3ffff,152
366,892a10016b7ffff,173
367,892a10016c7ffff,28
368,892a10016d7ffff,7
369,892a1001803ffff,2
370,892a1001807ffff,32
371,892a100180bffff,43
372,892a100180fffff,13
373,892a1001813ffff,25
374,892a1001817ffff,15
375,892a100181bffff,25
376,892a1001837ffff,3
377,892a1001843ffff,121
378,892a1001847ffff,60
379,892a100184bffff,105
380,892a100184fffff,66
381,892a1001853ffff,52
382,892a1001857ffff,63
383,892a100185bffff,92
384,892a1001863ffff,93
385,892a1001867ffff,29
386,892a100186bffff,5
387,892a100186fffff,25
388,892a1001873ffff,63
389,892a1001877ffff,13
390,892a100187bffff,78
391,892a1001887ffff,7
392,892a100188bffff,6
393,892a1001893ffff,47
394,892a1001897ffff,34
395,892a100189bffff,6
396,892a10018a7ffff,33
397,892a10018b3ffff,10
398,892a10018b7ffff,15
399,892a10018c3ffff,32
400,892a10018c7ffff,8
401,892a10018cbffff,90
402,892a10018cfffff,48
403,892a10018d3ffff,2
404,892a10018d7ffff,11
405,892a10018dbffff,12
406,892a1001907ffff,19
407,892a1001923ffff,56
408,892a1001927ffff,60
409,892a100192bffff,29
410,892a100192fffff,38
411,892a1001933ffff,35
412,892a1001937ffff,52
413,892a100193bffff,55
414,892a1001977ffff,12
415,892a10019a7ffff,34
416,892a10019abffff,23
417,892a10019afffff,68
418,892a10019d3ffff,18
419,892a1001a03ffff,17
420,892a1001a07ffff,39
421,892a1001a0bffff,17
422,892a1001a13ffff,45
423,892a1001a17ffff,64
424,892a1001a1bffff,43
425,892a1001a2bffff,9
426,892a1001a2fffff,20
427,892a1001a33ffff,135
428,892a1001a37ffff,7
429,892a1001a43ffff,38
430,892a1001a47ffff,22
431,892a1001a4bffff,90
432,892a1001a4fffff,36
433,892a1001a53ffff,242
434,892a1001a57ffff,26
435,892a1001a5bffff,35
436,892a1001a6bffff,91
437,892a1001a6fffff,32
438,892a1001a7bffff,24
439,892a1001a83ffff,90
440,892a1001a87ffff,44
441,892a1001a8bffff,43
442,892a1001a8fffff,59
443,892a1001a93ffff,84
444,892a1001a97ffff,16
445,892a1001a9bffff,140
446,892a1001aa3ffff,135
447,892a1001aa7ffff,95
448,892a1001aabffff,142
449,892a1001aafffff,225
450,892a1001ab3ffff,24
451,892a1001ab7ffff,56
452,892a1001abbffff,101
453,892a1001ac3ffff,275
454,892a1001ac7ffff,62
455,892a1001acbffff,484
456,892a1001acfffff,87
457,892a1001ad3ffff,89
458,892a1001ad7ffff,71
459,892a1001adbffff,456
460,892a1001b13ffff,1
461,892a1001b27ffff,86
462,892a1001b2fffff,3
463,892a1001b37ffff,69
464,892a1001b8bffff,39
465,892a1001b9bffff,16
466,892a1001bafffff,14
467,892a1001bc3ffff,72
468,892a1001bc7ffff,73
469,892a1001bcfffff,11
470,892a1001bd3ffff,120
471,892a1001bd7ffff,92
472,892a1001bdbffff,35
473,892a1001c03ffff,42
474,892a1001c07ffff,53
475,892a1001c0bffff,64
476,892a1001c0fffff,39
477,892a1001c13ffff,63
478,892a1001c17ffff,53
479,892a1001c1bffff,52
480,892a1001c23ffff,29
481,892a1001c27ffff,73
482,892a1001c2bffff,93
483,892a1001c2fffff,73
484,892a1001c33ffff,51
485,892a1001c37ffff,99
486,892a1001c3bffff,59
487,892a1001c43ffff,31
488,892a1001c47ffff,55
489,892a1001c4bffff,78
490,892a1001c4fffff,37
491,892a1001c53ffff,85
492,892a1001c57ffff,48
493,892a1001c5bffff,37
494,892a1001c63ffff,3
495,892a1001c67ffff,50
496,892a1001c6fffff,7
497,892a1001c73ffff,62
498,892a1001c77ffff,50
499,892a1001c7bffff,63
500,892a1001c83ffff,50
501,892a1001c87ffff,21
502,892a1001c8bffff,50
503,892a1001c8fffff,52
504,892a1001c93ffff,46
505,892a1001c97ffff,3
506,892a1001c9bffff,45
507,892a1001ca3ffff,5
508,892a1001cabffff,91
509,892a1001cafffff,50
510,892a1001cbbffff,27
511,892a1001cc3ffff,126
512,892a1001cc7ffff,33
513,892a1001ccbffff,96
514,892a1001ccfffff,88
515,892a1001cd7ffff,45
516,892a1001cdbffff,100
517,892a1001d03ffff,33
518,892a1001d07ffff,71
519,892a1001d0bffff,23
520,892a1001d0fffff,82
521,892a1001d13ffff,33
522,892a1001d17ffff,71
523,892a1001d1bffff,17
524,892a1001d23ffff,31
525,892a1001d27ffff,17
526,892a1001d2bffff,1
527,892a1001d33ffff,16
528,892a1001d37ffff,8
529,892a1001d3bffff,41
530,892a1001d43ffff,14
531,892a1001d47ffff,31
532,892a1001d4bffff,15
533,892a1001d4fffff,30
534,892a1001d53ffff,59
535,892a1001d57ffff,49
536,892a1001d5bffff,93
