,hex9,cnt
557,892a10051c7ffff,4
558,892a10051cbffff,3
559,892a10051cfffff,1
560,892a1005203ffff,1
561,892a1005207ffff,47
562,892a100520bffff,1
563,892a100521bffff,3
564,892a1005223ffff,3
565,892a1005227ffff,14
566,892a100522bffff,13
567,892a100522fffff,2
568,892a100523bffff,1
569,892a1005243ffff,2
570,892a1005247ffff,2
571,892a100524bffff,1
572,892a1005257ffff,4
573,892a100525bffff,6
574,892a1005267ffff,21
575,892a100526fffff,3
576,892a1005277ffff,11
577,892a1005283ffff,6
578,892a1005287ffff,8
579,892a100528bffff,10
580,892a1005297ffff,1
581,892a100529bffff,2
582,892a10052bbffff,2
583,892a10052c3ffff,7
584,892a10052c7ffff,11
585,892a10052cbffff,3
586,892a10052cfffff,22
587,892a10052d3ffff,6
588,892a10052d7ffff,3
589,892a10052dbffff,6
590,892a1005307ffff,2
591,892a1005323ffff,28
592,892a1005327ffff,5
593,892a100532bffff,8
594,892a100532fffff,14
595,892a1005333ffff,57
596,892a1005337ffff,58
597,892a100533bffff,61
598,892a1005343ffff,5
599,892a1005377ffff,4
600,892a1005383ffff,4
601,892a100539bffff,51
602,892a10053a3ffff,76
603,892a10053a7ffff,4
604,892a10053afffff,31
605,892a10053b3ffff,4
606,892a10053b7ffff,93
607,892a10053c3ffff,7
608,892a10053d3ffff,129
609,892a10053d7ffff,24
610,892a1005413ffff,9
611,892a100541bffff,5
612,892a1005423ffff,2
613,892a1005427ffff,3
614,892a100542bffff,2
615,892a100542fffff,5
616,892a100543bffff,1
617,892a1005447ffff,1
618,892a100544bffff,1
619,892a100544fffff,43
620,892a1005453ffff,14
621,892a1005457ffff,6
622,892a100545bffff,14
623,892a1005463ffff,5
624,892a1005467ffff,1
625,892a1005473ffff,2
626,892a100547bffff,1
627,892a10054a7ffff,3
628,892a10054afffff,4
629,892a10054bbffff,28
630,892a10054cbffff,1
631,892a1005503ffff,1
632,892a1005507ffff,4
633,892a100550bffff,2
634,892a100550fffff,10
635,892a1005513ffff,3
636,892a100551bffff,4
637,892a100552bffff,1
638,892a100553bffff,4
639,892a1005547ffff,3
640,892a100554fffff,7
641,892a1005557ffff,2
642,892a1005563ffff,5
643,892a100558bffff,1
644,892a10055a3ffff,2
645,892a10055abffff,39
646,892a10055b7ffff,7
647,892a10055c7ffff,2
648,892a10055cbffff,4
649,892a10055dbffff,6
650,892a1005603ffff,1
651,892a100560bffff,8
652,892a100560fffff,10
653,892a100561bffff,20
654,892a100562bffff,6
655,892a100562fffff,1
656,892a1005633ffff,1
657,892a100563bffff,1
658,892a1005643ffff,15
659,892a1005647ffff,36
660,892a100564bffff,4
661,892a1005653ffff,5
662,892a1005657ffff,17
663,892a1005663ffff,87
664,892a1005667ffff,12
665,892a100566bffff,23
666,892a100566fffff,2
667,892a1005673ffff,2
668,892a1005677ffff,8
669,892a100567bffff,36
670,892a1005693ffff,2
671,892a1005697ffff,2
672,892a10056abffff,1
673,892a1005803ffff,10
674,892a1005807ffff,3
675,892a100580bffff,24
676,892a100580fffff,3
677,892a1005813ffff,2
678,892a100581bffff,5
679,892a1005823ffff,3
680,892a1005827ffff,8
681,892a100582bffff,1
682,892a1005833ffff,1
683,892a100583bffff,2
684,892a1005843ffff,19
685,892a1005847ffff,40
686,892a100584bffff,31
687,892a100584fffff,14
688,892a1005853ffff,29
689,892a1005857ffff,28
690,892a100585bffff,61
691,892a1005863ffff,3
692,892a1005873ffff,9
693,892a1005877ffff,2
694,892a100587bffff,1
695,892a100588bffff,4
696,892a10058c3ffff,29
697,892a10058c7ffff,11
698,892a10058cbffff,9
699,892a10058cfffff,5
700,892a10058d3ffff,5
701,892a10058d7ffff,15
702,892a10058dbffff,5
703,892a1005943ffff,9
704,892a100594bffff,6
705,892a100594fffff,2
706,892a100595bffff,1
707,892a100596bffff,16
708,892a100597bffff,2
709,892a1005a03ffff,117
710,892a1005a07ffff,66
711,892a1005a0bffff,61
712,892a1005a0fffff,33
713,892a1005a13ffff,46
714,892a1005a17ffff,105
715,892a1005a1bffff,17
716,892a1005a23ffff,35
717,892a1005a27ffff,21
718,892a1005a2bffff,49
719,892a1005a2fffff,53
720,892a1005a33ffff,12
721,892a1005a37ffff,9
722,892a1005a3bffff,27
723,892a1005a4bffff,13
724,892a1005a4fffff,9
725,892a1005a53ffff,20
726,892a1005a57ffff,12
727,892a1005a5bffff,22
728,892a1005a63ffff,5
729,892a1005a67ffff,118
730,892a1005a6bffff,12
731,892a1005a6fffff,65
732,892a1005a77ffff,13
733,892a1005a83ffff,9
734,892a1005a87ffff,43
735,892a1005a8bffff,57
736,892a1005a8fffff,31
737,892a1005a93ffff,38
738,892a1005a97ffff,42
739,892a1005a9bffff,65
740,892a1005aa3ffff,48
741,892a1005aa7ffff,9
742,892a1005aabffff,66
743,892a1005aafffff,30
744,892a1005ab3ffff,18
745,892a1005ab7ffff,3
746,892a1005abbffff,41
747,892a1005ac3ffff,32
748,892a1005ac7ffff,63
749,892a1005acbffff,32
750,892a1005acfffff,43
751,892a1005ad3ffff,19
752,892a1005ad7ffff,59
753,892a1005adbffff,70
754,892a1005b03ffff,1
755,892a1005b0bffff,25
756,892a1005b0fffff,26
757,892a1005b13ffff,24
758,892a1005b17ffff,22
759,892a1005b1bffff,41
760,892a1005b23ffff,7
761,892a1005b27ffff,48
762,892a1005b2bffff,21
763,892a1005b2fffff,14
764,892a1005b33ffff,26
765,892a1005b37ffff,6
766,892a1005b3bffff,15
767,892a1005b43ffff,53
768,892a1005b47ffff,97
